@relation tmpv34f85xp

@attribute 146417812 numeric
@attribute -0.0371228 numeric
@attribute -6.4102697 numeric
@attribute 7.4556956 numeric

@data
146437240,-2.713557,-7.535929,-4.54934
146437250,-2.586621,-7.586225,-4.425996
146437260,-2.572251,-7.525151,-4.399651
146437270,-2.538721,-7.573052,-4.411626
146437280,-2.566263,-7.511979,-4.066743
146437290,-2.830913,-7.576644,-3.752995
146437300,-3.069217,-7.805368,-3.921845
146437310,-3.163821,-7.431745,-2.943479
146437320,-3.320695,-7.05932,-2.365082
146437330,-3.551814,-9.044791,-3.973337
146437340,-2.836901,-9.477093,-3.018922
146437350,-2.775828,-9.129814,-1.868115
146437360,-3.102748,-8.449629,-2.266886
146437370,-3.338657,-8.435259,-3.252437
146437380,-3.208129,-8.0305,-2.848876
146437390,-3.426076,-8.042476,-3.030897
146437400,-3.602109,-8.208929,-3.240461
146437410,-3.530259,-8.240065,-3.151846
146437420,-3.378175,-8.207732,-3.124303
146437430,-3.209326,-8.080796,-3.090773
146437440,-3.211721,-7.993378,-3.035687
146437450,-3.34225,-8.002957,-3.026107
146437460,-3.355422,-7.909552,-3.285967
146437470,-3.133883,-7.937095,-3.488346
146437480,-3.078798,-8.020921,-3.859574
146437490,-2.796185,-8.224497,-4.0392
146437500,-2.519561,-8.164621,-4.258345
146437510,-2.408192,-8.141869,-4.138594
146437520,-2.434537,-7.983798,-4.125421
146437530,-2.499203,-7.916737,-3.861969
146437540,-2.639312,-7.746691,-3.860771
146437549,-2.730322,-7.656878,-3.853586
146437559,-2.802173,-7.448511,-3.818859
146437569,-2.732717,-7.509584,-3.925437
146437579,-2.653682,-7.622149,-4.247567
146437589,-2.5004,-7.653285,-4.455934
146437599,-2.336342,-7.707173,-4.515809
146437609,-2.138752,-7.695198,-4.447551
146437619,-2.084865,-7.707173,-4.277505
146437629,-2.12558,-7.671247,-4.032015
146437639,-2.274071,-7.775431,-3.811674
146437649,-2.45729,-7.761061,-3.96256
146437659,-2.507585,-7.579039,-4.352948
146437669,-2.474055,-7.284452,-4.62598
146437679,-2.499203,-7.144343,-4.677473
146437689,-2.412982,-7.329957,-4.661905
146437699,-2.454895,-7.382648,-4.56371
146437709,-2.519561,-7.204219,-4.770879
146437719,-2.670447,-6.755153,-5.18881
146437729,-2.857258,-6.303691,-5.158872
146437739,-3.174599,-6.296506,-4.940925
146437749,-3.232079,-6.200705,-4.951703
146437759,-3.416495,-6.203101,-5.039121
146437769,-3.479963,-6.356382,-4.940925
146437779,-3.287164,-6.719227,-5.682184
146437789,-3.08239,-7.031777,-6.247408
146437799,-2.921924,-7.363488,-6.418653
146437809,-2.925516,-7.034173,-5.812712
146437819,-3.220104,-6.479725,-5.304968
146437829,-3.471581,-5.654641,-5.446274
146437839,-3.699108,-4.768484,-5.962401
146437849,-3.858376,-4.118236,-6.545589
146437859,-4.235592,-5.100194,-5.904921
146437869,-4.036806,-7.961045,-3.594924
146437879,-4.520599,-9.025631,-1.859733
146437889,-4.483477,-8.129894,-3.520679
146437899,-4.410429,-5.404362,-5.058281
146437909,-4.85231,-4.724176,-7.238946
146437919,-5.22713,-6.1073,-8.014933
146437929,-4.660708,-6.726412,-6.738388
146437939,-4.197272,-5.575605,-6.647377
146437948,-4.3278,-6.71324,-4.366121
146437958,-3.01054,-9.88185,-4.791236
146437968,-0.711321,-9.390872,-9.315429
146437978,-1.415456,-5.83307,-8.190967
146437988,-3.278782,-3.780538,-6.587501
146437998,-4.800816,-4.203259,-6.468948
146438008,-4.169729,-6.492898,-5.835465
146438018,-2.635719,-8.675959,-5.51094
146438028,-2.127975,-10.078242,-5.83786
146438038,-2.838098,-11.922407,-6.033054
146438048,-3.353027,-10.275831,-4.454736
146438058,-4.754114,-8.168214,-5.391189
146438068,-7.085665,-3.154241,-4.739744
146438078,-6.848558,-0.627495,-8.440049
146438088,-4.448749,-3.016527,-7.165898
146438098,-2.920726,-3.598517,-1.987866
146438108,-0.404758,-5.572013,-4.853507
146438118,1.474135,-11.206296,-4.28469
146438128,0.704136,-11.472143,-1.602268
146438138,-2.305206,-10.267448,-2.962639
146438148,-4.204457,-9.109457,-4.728966
146438158,-5.374424,-7.545509,-4.517007
146438168,-5.7708,-5.460645,-3.815266
146438178,-5.434299,-4.975653,-5.533693
146438188,-4.33259,-5.755232,-5.886958
146438198,-3.403323,-6.829398,-4.628375
146438208,-3.126698,-7.866442,-3.863167
146438218,-3.39973,-8.580157,-4.414021
146438228,-3.661985,-8.477172,-4.57808
146438238,-3.974535,-7.893984,-4.199667
146438248,-4.199667,-6.830596,-4.0392
146438258,-4.281097,-6.084547,-4.076323
146438268,-3.918252,-5.992339,-4.398453
146438278,-3.37578,-6.403085,-4.484674
146438288,-2.880011,-8.18977,-4.045188
146438298,-2.599794,-9.934541,-3.720663
146438308,-2.605781,-9.857901,-3.774551
146438318,-3.330275,-8.394544,-6.527626
146438328,-4.471501,-7.316785,-7.308402
146438337,-5.555248,-6.929989,-6.010302
146438347,-5.560038,-5.722899,-4.889432
146438357,-4.162544,-5.446274,-4.503834
146438367,-2.474055,-6.168373,-2.324367
146438377,-1.028661,-7.588619,-1.300496
146438387,-0.493374,-7.785011,-0.604742
146438397,-0.807122,-8.644823,-1.257385
146438407,-1.23104,-9.049582,-1.110092
146438417,-1.804647,-9.413624,-1.481319
146438427,-2.451303,-9.433982,-2.005829
146438437,-2.826123,-9.503437,-1.627416
146438447,-3.365002,-9.475895,0.385598
146438457,-3.178191,-7.902367,-1.767524
146438467,-2.821333,-6.68929,-4.174519
146438477,-2.550696,-5.750442,-3.339855
146438487,-2.627337,-6.953939,-3.905079
146438497,-2.753075,-7.394623,-2.585424
146438507,-2.829715,-8.131091,-2.751877
146438517,-2.759063,-8.448431,-2.76505
146438527,-2.563868,-9.883048,-2.781815
146438537,-2.275269,-9.84832,-1.099314
146438547,-1.965113,-9.325008,-0.511337
146438557,-1.801055,-8.668774,-2.372267
146438567,-2.470463,-7.486831,-2.664459
146438577,-2.909949,-7.161109,-3.171006
146438587,-3.456013,-7.331155,-2.70278
146438597,-3.859574,-6.518045,-2.426155
146438607,-4.356541,-7.213799,-3.723058
146438617,-4.350553,-7.737111,-3.604504
146438627,-4.423601,-8.413704,-3.473976
146438637,-4.609215,-8.53585,-3.33746
146438647,-4.604425,-8.371791,-3.578159
146438657,-4.556525,-7.95386,-3.7027
146438667,-4.354145,-7.885602,-3.857179
146438677,-4.119433,-7.828121,-3.66917
146438687,-3.859574,-7.738308,-3.958967
146438697,-3.932622,-7.286847,-4.53976
146438707,-3.467988,-7.94907,-4.851112
146438717,-3.560197,-7.959848,-4.357738
146438727,-4.136198,-8.408914,-4.823569
146438737,-4.131409,-9.023236,-4.502637
146438746,-3.594924,-9.217233,-3.903882
146438756,-3.102748,-9.957294,-2.960244
146438766,-2.739902,-9.672286,-0.905317
146438776,-3.123105,-8.82924,-0.688568
146438786,-3.168611,-8.806487,-2.214196
146438796,-2.732717,-8.563393,-2.513573
146438806,-2.242936,-8.675959,-2.408192
146438816,-2.001039,-8.799302,-2.10163
146438826,-2.169888,-8.701106,-2.162703
146438836,-2.556683,-8.375383,-2.311194
146438846,-3.083588,-8.105944,-2.508783
146438856,-3.478766,-7.765851,-2.888394
146438866,-3.39015,-7.526349,-3.149451
146438876,-2.972219,-7.416178,-3.239264
146438886,-2.647694,-7.308402,-3.161426
146438896,-2.343527,-7.557484,-3.373385
146438906,-2.435735,-7.695198,-3.251239
146438916,-2.614164,-8.065228,-3.074008
146438926,-2.834506,-8.320298,-3.138673
146438936,-3.016527,-8.82924,-3.421285
146438946,-2.967429,-8.321495,-3.331472
146438956,-3.066822,-9.380094,-4.562512
146438966,-2.565066,-9.000483,-3.572172
146438976,-3.088378,-8.562195,-3.495531
146438986,-2.949467,-8.837622,-4.02483
146438996,-2.365082,-8.446036,-3.357817
146439006,-2.436932,-8.267608,-3.343447
146439016,-2.501598,-8.381371,-3.37578
146439026,-2.39502,-8.371791,-3.329077
146439036,-2.650089,-8.856782,-3.606899
146439046,-2.630929,-9.902208,-3.902684
146439056,-2.543511,-8.467591,-2.373464
146439066,-2.811753,-8.468789,-3.416495
146439076,-2.325564,-8.31431,-3.580554
146439086,-2.160308,-8.119116,-3.335065
146439096,-2.623744,-7.993378,-3.513494
146439106,-2.785408,-8.050859,-3.951782
146439115,-2.79379,-8.037685,-4.245172
146439125,-2.875221,-8.34784,-4.231999
146439135,-2.789,-8.452023,-3.826044
146439145,-2.777025,-8.327483,-3.521876
146439155,-2.846481,-8.400531,-3.762576
146439165,-2.666854,-8.141869,-3.325484
146439175,-2.657274,-7.878417,-3.622467
146439185,-2.800975,-7.931107,-3.320695
146439195,-2.686014,-7.814949,-2.648892
146439205,-3.085983,-8.170609,-2.677632
146439215,-3.198549,-8.196955,-2.215393
146439225,-3.311114,-8.277187,-2.089654
146439235,-3.326682,-8.158634,-2.08247
146439245,-3.379373,-8.068821,-2.09684
146439255,-3.393743,-8.047266,-2.408192
146439265,-3.403323,-7.97781,-2.569856
146439275,-3.308719,-7.798183,-1.789079
146439285,-3.34225,-7.562274,-1.718427
146439295,-3.40452,-7.248527,-1.747167
146439305,-3.454816,-7.129973,-2.383045
146439315,-3.354225,-6.844966,-2.587819
146439325,-3.085983,-7.104825,-3.530259
146439335,-3.035687,-7.363488,-3.935017
146439345,-3.283572,-8.049661,-4.214037
146439355,-3.429668,-8.478369,-3.004552
146439365,-3.830834,-8.816067,-2.365082
146439375,-4.077521,-9.75252,-2.332749
146439385,-3.903882,-8.739427,0.227527
146439395,-3.757786,-6.980284,0.219144
146439405,-3.899092,-6.270161,-3.130291
146439415,-3.782933,-6.16478,-5.108577
146439425,-3.549419,-7.597002,-6.621031
146439435,-3.218906,-8.867559,-5.107379
146439445,-3.312312,-8.92025,-2.057322
146439455,-4.101471,-8.298742,-1.21188
146439465,-4.525389,-7.765851,-2.524351
146439475,-4.605623,-7.286847,-1.702859
146439485,-4.908593,-7.28086,-3.725453
146439495,-4.215234,-7.734716,-5.578
146439505,-3.276387,-7.363488,-6.15041
146439515,-2.986589,-8.907078,-6.985074
146439525,-1.799857,-6.743177,-1.074166
146439534,-3.793711,-10.283016,-8.551417
146439544,-1.244213,-5.994734,-0.65863
146439554,-2.860851,-11.033855,-15.622712
146439564,-3.229684,-12.951068,0.808319
146439574,1.334026,5.132527,14.899417
146439584,-6.649772,-7.755073,-11.614647
146439594,-5.430707,-4.896617,-8.236472
146439604,-3.472778,-4.894222,-5.578
146439614,-3.652405,-7.785011,-6.631809
146439624,-2.233356,-7.085665,-5.300178
146439634,-2.026187,-7.969428,-7.757468
146439644,-2.343527,-8.68434,-5.324129
146439654,-3.454816,-6.268964,-1.997446
146439664,-3.180586,-8.495134,-3.588937
146439674,-3.64522,-6.788683,-5.409152
146439684,-5.012776,-7.1168,-6.256989
146439694,-4.29906,-7.673643,-6.316864
146439704,-2.895579,-8.024513,-5.464237
146439714,-3.038082,-10.225536,-4.761299
146439724,-2.971022,-11.748768,-1.763932
146439734,-2.858456,-10.696157,-0.94723
146439744,-2.636916,-6.974297,-4.03441
146439754,-3.235671,-3.376977,-6.944359
146439764,-3.939807,-4.252357,-9.699829
146439774,-4.012855,-7.187454,-9.25675
146439784,-2.815345,-7.478448,-9.005274
146439794,-2.573448,-8.327483,-8.549023
146439804,-2.996169,-9.515412,-8.25204
146439814,-4.035608,-9.010063,-5.545668
146439824,-5.401967,-5.748047,-4.158951
146439834,-4.782854,-2.780618,-2.118395
146439844,-1.632206,-3.483556,-5.030738
146439854,3.03928,-5.557643,-2.640509
146439864,5.112169,-9.580078,-3.887117
146439874,2.077679,-9.50224,-1.882485
146439884,-3.367398,-8.155042,-3.526666
146439917,-6.374344,-6.935976,-4.585265
146439927,-6.409072,-7.820936,-6.062992
146439937,-5.949228,-8.701106,-5.564828
146439947,-4.940925,-8.50711,-4.64035
146439957,-3.772156,-7.139553,-5.427115
146439967,-3.276387,-6.084547,-5.556445
146439977,-3.575764,-6.219866,-4.816384
146439987,-3.763773,-7.452103,-3.415298
146439997,-3.766168,-8.121511,-3.139871
146440007,-4.070336,-9.028027,-4.372108
146440017,-4.575685,-10.297386,-12.213402
146440027,-6.322852,-13.792917,-9.371712
146440037,-7.836504,-9.249565,-6.925199
146440047,-8.365803,-0.311353,-6.058202
146440057,-6.569539,4.109854,-5.235513
146440067,-3.834426,-1.669329,-4.226012
146440077,-0.659828,-8.25683,0.414338
146440087,1.611848,-9.842333,3.313509
146440097,2.153123,-9.633966,3.790119
146440107,1.857338,-7.491621,1.290916
146440117,0.943638,-7.345525,-1.634601
146440127,-0.32692,-8.908276,-2.424957
146440137,-2.084865,-11.527229,-1.81303
146440147,-3.005749,-12.8397,-0.855022
146440157,-3.012935,-13.153447,-0.380808
146440167,-2.799778,-11.557167,-0.592767
146440177,-2.276466,-9.657916,-2.239343
146440187,-1.783092,-7.686815,-3.300337
146440197,-1.547183,-6.680907,-3.564986
146440206,-1.58191,-6.550378,-3.02012
146440216,-2.113605,-7.394623,-2.557881
146440226,-2.420167,-8.945398,-1.717229
146440236,-2.524351,-10.878179,-1.804647
146440246,-2.392625,-10.316546,0.746049
146440256,-2.609374,-9.792037,-0.482596
146440266,-2.749482,-7.947872,-0.526904
146440276,-3.145858,-7.067703,-0.9616
146440286,-3.521876,-6.871311,-0.784369
146440296,-3.857179,-7.224577,-0.707728
146440306,-3.897894,-7.601792,-0.925675
146440316,-3.889512,-7.883207,-0.633483
146440329,-3.773353,-8.355025,-0.990341
146440339,-3.894302,-8.668774,-0.950823
146440349,-3.925437,-9.222023,-0.793949
146440359,-3.870352,-10.213561,-0.246687
146440369,-3.618874,-10.960807,0.04311
146440379,-3.682342,-10.830278,0.083826
146440389,-4.314628,-10.336905,-0.143701
146440399,-4.392466,-9.461525,-0.502954
146440409,-4.331393,-8.911868,-0.128134
146440419,-3.96256,-8.662786,2.239343
146440429,-4.421206,-7.331155,4.402046
146440439,-5.603148,-7.448511,3.551814
146440449,-5.834268,-6.855743,5.589975
146440459,-3.735033,-7.306007,3.72665
146440469,-2.620151,-6.951544,3.457211
146440479,-2.595004,-7.908354,4.843927
146440489,-2.336342,-6.962322,5.884563
146440499,-3.855981,-6.503675,5.843848
146440509,-5.821095,-8.510702,2.852468
146440519,-6.436615,-13.667179,5.013973
146440529,-6.041437,-12.511582,7.714358
146440539,-3.7027,-8.169412,6.955137
146440549,-2.609374,-3.866759,5.924081
146440559,-0.655038,-3.133883,3.618874
146440569,0.016765,-4.087101,4.240382
146440579,-1.651366,-6.549181,6.292914
146440589,-3.585344,-6.915619,7.664063
146440599,-4.637955,-5.835465,6.848558
146440608,-5.331314,-5.046306,5.508545
146440618,-5.509742,-5.382806,4.713399
146440628,-5.379214,-6.552773,5.006788
146440638,-5.265451,-7.668852,5.382806
146440648,-5.003196,-8.343051,5.168452
146440658,-5.019961,-8.29036,4.678671
146440668,-5.340894,-7.965835,3.63564
146440678,-5.957611,-7.597002,1.688489
146440688,-7.341932,-9.460327,2.532733
146440698,-6.42943,-9.796827,2.308799
146440708,-5.646258,-9.241183,2.095642
146440718,-4.58766,-7.829319,3.278782
146440728,-4.28948,-6.716832,3.324287
146440738,-3.873944,-6.397097,3.270399
146440748,-3.406915,-6.849756,3.829636
146440758,-2.523153,-5.85702,4.020041
146440768,-1.718427,-5.537285,5.120552
146440778,-1.059796,-5.034331,5.027146
146440788,-1.163979,-4.99122,5.139712
146440798,-1.253793,-5.835465,4.800816
146440808,-1.468147,-6.433022,4.836742
146440818,-1.80345,-6.734795,5.205575
146440828,-1.938768,-7.01142,4.764891
146440838,-1.944756,-7.466474,4.296665
146440848,-1.881288,-7.970625,4.014053
146440858,-1.937571,-8.632848,3.638035
146440868,-2.15432,-9.764495,3.41889
146440878,-2.336342,-10.763218,3.281177
146440893,-2.618954,-10.812316,3.272794
146440903,-2.75068,-10.021959,2.864443
146440913,-2.853666,-9.709409,1.623823
146440923,-3.108735,-10.432705,0.550855
146440933,-3.438051,-10.593171,0.89933
146440943,-3.624862,-11.273357,0.395178
146440953,-3.681145,-11.836186,0.083826
146440963,-3.547024,-11.521241,-0.125739
146440973,-3.388953,-10.74286,-0.93286
146440983,-3.238066,-9.611214,-1.607058
146440993,-3.301534,-8.81008,-2.494413
146441003,-3.43326,-8.230485,-2.967429
146441013,-3.600912,-7.959848,-3.130291
146441023,-3.547024,-6.573131,-2.506388
146441033,-3.855981,-5.913303,-2.72194
146441043,-3.596122,-6.662944,-4.671485
146441052,-3.079995,-8.087981,-4.825965
146441062,-2.608176,-8.326285,-3.641627
146441072,-3.022515,-8.702304,-2.963837
146441082,-3.297942,-8.238867,-2.523153
146441092,-3.7027,-6.884484,-3.655997
146441102,-3.895499,-5.692961,-5.283413
146441112,-4.026028,-5.755232,-5.27982
146441122,-4.102668,-6.843768,-3.939807
146441132,-3.800896,-7.32397,-3.508704
146441142,-4.087101,-6.588699,-3.917054
146441152,-3.96735,-6.374344,-5.186415
146441162,-3.37578,-6.314469,-5.223537
146441172,-2.942281,-6.638994,-5.292993
146441182,-2.860851,-6.795868,-5.156477
146441192,-2.977009,-6.494095,-5.349276
146441202,-3.119513,-6.120472,-5.82828
146441212,-3.233276,-5.817502,-6.218668
146441222,-3.384163,-5.760022,-6.389912
146441232,-3.215314,-6.19831,-6.551576
146441242,-2.987787,-6.860533,-6.181545
146441252,-2.785408,-7.082073,-6.031856
146441262,-2.575844,-7.071295,-5.617518
146441272,-2.245331,-6.792275,-5.23192
146441282,-2.18785,-6.373147,-6.520441
146441292,-2.208208,-5.957611,-7.544312
146441302,-2.315984,-6.053412,-7.826924
146441312,-2.615361,-6.650969,-7.565867
146441322,-2.81774,-7.143146,-7.509584
146441332,-2.599794,-7.733518,-8.076006
146441342,-2.459685,-8.190967,-6.342012
146441352,-3.0297,-7.194639,-5.148095
146441362,-3.230882,-6.98747,-4.144581
146441372,-3.529061,-7.769444,-3.272794
146441382,-4.091891,-8.537047,-2.885998
146441392,-4.859495,-8.787327,-3.71228
146441402,-4.659511,-8.647218,-5.205575
146441412,-3.998485,-8.861572,-6.821016
146441422,-3.174599,-9.754914,-7.072493
146441432,-2.789,-9.582473,-6.09772
146441442,-3.166216,-7.534731,-4.980443
146441452,-4.082311,-6.298902,-7.112011
146441462,-3.696713,-6.593489,-7.131171
146441472,-3.057242,-6.128855,-5.25587
146441482,-3.400928,-5.349276,-4.8571
146441492,-3.788921,-4.032015,-5.817502
146441501,-3.878734,-3.180586,-7.743098
146441511,-3.982918,-3.760181,-8.478369
146441521,-3.96735,-4.557722,-8.462802
146441536,-3.639232,-4.009263,-7.29044
146441546,-3.770958,-4.239184,-5.557643
146441556,-4.078718,-5.900131,-5.089416
146441566,-3.869154,-7.528744,-4.889432
146441576,-3.309917,-8.716674,-3.872746
146441586,-2.609374,-7.955057,-2.75547
146441596,-2.444117,-6.640192,-3.814069
146441606,-2.620151,-5.888155,-4.6643
146441616,-3.311114,-6.522836,-3.580554
146441626,-4.093088,-8.359816,-2.114802
146441636,-4.860692,-10.698552,-1.132844
146441646,-4.317023,-13.121115,7.686815
146441656,-1.397494,-15.08024,12.907958
146441666,-0.753234,-15.479012,-3.9913
146441676,-1.825005,-4.190087,-12.481645
146441686,-8.408914,2.155518,-17.803377
146441696,-9.2328,1.379531,-12.037368
146441706,-8.388556,-6.356382,-7.623347
146441716,-7.436536,-12.506792,-1.725612
146441726,-4.272715,-13.353432,2.988984
146441736,-1.583108,-12.554692,1.282533
146441746,-0.60115,-9.889035,-0.390388
146441756,-1.031056,-7.262897,-1.414259
146441766,-2.482438,-6.562354,-2.14953
146441776,-3.848796,-6.907236,-2.153123
146441786,-4.3757,-7.747888,-1.506467
146441796,-4.169729,-8.265212,-0.698148
146441806,-3.72186,-8.426876,-0.015568
146441816,-3.606899,-7.500004,1.765129
146441826,-4.124224,-7.216194,2.682422
146441836,-3.666775,-8.375383,0.441881
146441846,-3.154241,-8.260423,-1.759142
146441856,-3.009342,-7.556287,-2.132765
146441866,-3.132686,-6.241421,-0.58199
146441876,-4.899013,-7.458091,-0.676593
146441886,-5.803133,-8.489147,-0.5772
146441896,-5.215155,-10.829081,-0.936453
146441906,-4.233197,-11.238629,-1.049019
146441916,-3.239264,-10.469828,-2.013014
146441926,-2.236948,-8.723859,-2.344724
146441935,-1.663341,-7.246131,-2.339934
146441945,-2.141147,-7.485633,-2.635719
146441959,-2.77463,-8.531059,-2.108815
146441969,-3.291954,-9.507031,-1.312471
146441979,-3.338657,-10.097403,-1.199905
146441989,-2.929109,-10.399175,-1.369951
146441999,-2.520758,-10.069859,-1.742377
146442009,-2.277664,-9.412427,-2.260898
146442019,-2.286046,-8.800499,-2.681224
146442029,-2.622546,-8.184979,-3.051255
146442039,-2.959047,-7.922725,-3.278782
146442049,-3.307522,-7.967032,-3.368595
146442059,-3.439248,-8.184979,-3.333867
146442069,-3.303929,-8.472382,-3.194956
146442079,-3.10155,-8.677155,-2.997367
146442089,-3.01533,-8.719069,-2.742297
146442099,-3.105143,-8.704699,-2.694397
146442108,-3.223696,-8.90588,-2.674039
146442118,-3.276387,-8.865165,-2.39502
146442128,-3.238066,-8.750204,-2.435735
146442138,-3.223696,-8.660391,-2.412982
146442148,-3.236869,-8.498727,-2.521955
146442158,-3.259622,-8.340655,-2.76026
146442168,-3.289559,-8.208929,-2.948269
146442178,-3.458408,-8.071216,-3.132686
146442188,-3.560197,-8.037685,-3.260819
146442198,-3.614085,-8.111931,-3.209326
146442208,-3.466791,-7.988588,-3.084785
146442218,-3.415298,-7.820936,-2.967429
146442228,-3.341052,-7.822134,-3.147056
146442238,-3.365002,-8.286768,-3.33267
146442248,-3.317102,-8.698711,-3.172203
146442258,-2.944676,-8.771759,-3.143463
146442268,-2.683619,-8.356223,-3.335065
146442278,-2.600991,-7.93949,-3.545826
146442288,-2.771038,-7.527546,-3.987708
146442298,-2.941084,-7.36229,-4.302652
146442308,-3.102748,-7.175478,-4.369713
146442318,-3.193758,-7.364685,-4.362528
146442328,-3.222499,-7.575447,-4.374503
146442338,-3.109933,-7.738308,-4.301455
146442348,-2.959047,-8.00655,-4.137396
146442358,-2.73152,-8.133487,-3.935017
146442368,-2.618954,-8.077204,-3.760181
146442378,-2.618954,-7.599397,-3.859574
146442388,-2.753075,-7.120393,-4.202062
146442398,-2.882406,-7.021,-4.669091
146442408,-3.036885,-7.065308,-4.858297
146442418,-2.988984,-7.205416,-4.784051
146442428,-2.918331,-7.379055,-4.794829
146442438,-2.965034,-7.522757,-4.605623
146442448,-3.141068,-7.479646,-4.269122
146442458,-3.384163,-7.285649,-3.988905
146442468,-3.545826,-8.087981,-4.276308
146442478,-3.217709,-8.325088,-3.870352
146442488,-2.927911,-7.965835,-3.931425
146442498,-3.075205,-7.543114,-4.149371
146442508,-3.172203,-7.249724,-4.410429
146442518,-3.441643,-7.224577,-4.325405
146442528,-3.542234,-7.424561,-4.179309
146442538,-3.493136,-7.541916,-3.944597
146442548,-3.33746,-7.667655,-3.821254
146442558,-3.302732,-7.605384,-3.889512
146442568,-3.329077,-7.459288,-3.737428
146442578,-3.38536,-7.435338,-3.416495
146442588,-3.558999,-7.344327,-3.06323
146442597,-3.719465,-7.272477,-2.894381
146442607,-3.605702,-7.066505,-2.997367
146442617,-3.42368,-7.141948,-3.40452
146442627,-3.204536,-7.306007,-3.634442
146442637,-3.035687,-7.737111,-3.821254
146442647,-2.977009,-7.907157,-3.969745
146442657,-3.079995,-8.188572,-4.026028
146442667,-3.084785,-8.183782,-3.97214
146442677,-3.206931,-8.087981,-4.020041
146442687,-3.276387,-7.673643,-3.946992
146442697,-3.123105,-7.282057,-3.720663
146442707,-3.027305,-6.951544,-3.473976
146442717,-3.109933,-7.559879,-3.988905
146442727,-2.802173,-8.013736,-3.930227
146442737,-2.719545,-8.268805,-4.040398
146442747,-2.787803,-8.570578,-4.693041
146442757,-2.953059,-8.61728,-4.62598
146442767,-3.160228,-8.175399,-4.457131
146442777,-3.060835,-8.004155,-4.572092
146442787,-2.860851,-8.005353,-4.27511
146442797,-2.839296,-8.114327,-3.964955
146442807,-2.890789,-8.161029,-3.731441
146442817,-2.956652,-8.31431,-3.733836
146442827,-3.003354,-8.284372,-3.61169
146442837,-2.994972,-8.081993,-3.39494
146442847,-3.069217,-7.468868,-3.326682
146442857,-3.353027,-7.171886,-3.467988
146442867,-3.321892,-7.786209,-3.36141
146442877,-3.594924,-7.37187,-2.478845
146442887,-4.017645,-7.694,-2.832111
146442897,-3.488346,-8.219708,-3.34225
146442907,-2.766247,-8.147857,-3.281177
146442917,-2.210603,-7.904762,-3.400928
146442927,-1.936373,-7.864047,-3.927832
146442937,-2.148333,-7.739506,-4.121829
146442947,-2.671644,-7.746691,-4.278702
146442957,-3.254832,-7.735913,-4.555327
146442967,-3.329077,-7.67005,-4.667893
146442977,-3.205734,-7.486831,-4.666696
146442987,-3.032095,-7.579039,-4.720583
146442997,-2.874023,-7.671247,-4.683461
146443007,-2.883604,-7.565867,-4.617598
146443017,-2.919529,-7.771838,-4.455934
146443027,-2.951862,-7.767048,-4.340973
146443037,-3.004552,-7.785011,-4.360133
146443047,-2.815345,-7.672445,-4.190087
146443057,-2.624941,-7.683223,-3.834426
146443067,-2.371069,-7.37666,-3.141068
146443076,-2.881208,-8.004155,-3.636837
146443086,-3.306325,-8.562195,-3.744613
146443096,-3.206931,-8.974138,-3.671565
146443106,-2.963837,-8.32868,-3.550616
146443116,-2.791395,-7.632927,-4.169729
146443126,-2.775828,-7.262897,-4.693041
146443136,-2.981799,-7.31439,-4.737349
146443146,-3.156636,-7.473659,-4.472699
146443156,-3.37578,-7.533534,-4.224814
146443166,-3.238066,-7.812554,-4.102668
146443176,-3.121908,-7.583829,-3.694318
146443186,-2.945874,-7.467671,-3.677553
146443196,-2.930306,-7.488029,-3.779341
146443206,-2.652484,-7.735913,-3.988905
146443216,-2.671644,-7.882009,-3.817661
146443226,-2.76505,-7.814949,-3.950585
146443236,-2.977009,-7.604187,-4.036806
146443246,-3.051255,-7.543114,-4.049978
146443256,-3.254832,-7.673643,-3.876339
146443266,-3.131488,-7.762258,-3.743416
146443276,-3.08718,-7.932305,-3.597319
146443286,-2.990182,-8.079598,-3.616479
146443296,-2.877616,-8.05924,-3.603307
146443306,-2.874023,-7.964637,-3.627257
146443316,-2.907554,-7.835306,-3.665577
146443326,-2.929109,-7.93949,-3.65001
146443336,-2.994972,-7.940687,-3.791316
146443346,-2.951862,-7.807764,-3.751798
146443356,-2.859653,-7.694,-3.63085
146443366,-2.78421,-7.587422,-3.488346
146443376,-2.857258,-7.556287,-3.462001
146443386,-2.7411,-7.753876,-3.459606
146443396,-2.768643,-8.078401,-3.555407
146443406,-2.697989,-8.543035,-3.450026
146443416,-2.527943,-8.841214,-3.4141
146443426,-2.532733,-8.923842,-3.441643
146443436,-2.605781,-8.831634,-3.723058
146443446,-2.771038,-8.713081,-3.873944
146443456,-2.905159,-8.498727,-3.992497
146443466,-2.973417,-8.525072,-3.963757
146443476,-2.923122,-8.566985,-3.784131
146443486,-2.972219,-8.643625,-3.68354
146443496,-2.846481,-8.606503,-3.541036
146443506,-2.955454,-8.576565,-3.076403
146443516,-2.942281,-8.34784,-2.890789
146443526,-2.902764,-7.871232,-2.683619
146443536,-3.069217,-7.571854,-2.730322
146443546,-3.054848,-7.355105,-2.893184
146443556,-3.113525,-7.254514,-3.071613
146443566,-2.974614,-7.854466,-3.875142
146443575,-2.986589,-8.381371,-2.967429
146443585,-3.056045,-9.193282,-2.410587
146443595,-2.890789,-9.202863,-2.023792
146443605,-2.76984,-8.768167,-2.366279
146443615,-2.47645,-8.152646,-2.487228
146443625,-2.533931,-7.887997,-2.590213
